,name,votes,winner,win_difference
4158,the mains as characters of world of warcraft ,6,False,0
10220,good morning zen,6,False,0
9310,keith had a little too much of the good stuff at the annual new years party and accidentally stumbles into the wrong magi brother's bed.,6,False,0
4131,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",6,False,0
4136,world war ii sexy pinup of adelaide admiral of the royal navy riding the bow of the hms victorious into battle.,6,False,0
10251,ice mage wolf raine and lightning mage maren,6,False,0
6438,grand templar laura and the slaver sisters  kathrin and flora have tea when laura takes notice of a special basitin slave boy,6,False,0
10373,"clovis' minion sam uses a collar of keidranification to make himself keidran again. unfortunately, he's still a cow... and a she.",6,False,0
10370,"beach party! lynn insists keith must wear a victorian swimsuit, for modesty.",6,False,0
4168,flora’s extended reaction to trace being called papa: attempt at motherhood,6,False,0
7641,portrait of cat nora (cat nora still shows her beauty in her portrait),6,False,0
10405,nibbly in messing with the voting system,6,False,0
4201,"older maddie finally hits a growth spurt and surpasses adelaide's height, much to maeve's surprise",6,False,0
226,"flora in the virgin killer sweater, saying: “…my butt’s cold…” ",6,False,0
4175,"halo raine 2 - raine trains with the master chief, while red chats with cortana. (human form).",6,False,0
10393,a dragons/dragonesses talk with nat and flora about how they met their significant other.,6,False,0
10342,"trace, flora, and flora's parents dressed up as the boyfriend, girlfriend, and her parents in 'friday night funkin'",6,False,0
10333,"as explorer brin and her new snep hubby prepare to leave, the villagers present her with a parting gift - an honorary (replica) snep tail, to mark her as an official member of the tribe!",6,False,0
10331,(actor au) a peek into the life of keith and natani's actors,6,False,0
7606,originally plain cat keidran flora,6,False,0
10347,kat and flora living plush,6,False,0
11763,"genderswap au: the gang arrives at the legacy estate in edinmire, only to be greeted by male rose and...a child?! as it turns out, since trace was the one who was pregnant, not the now-deceased saria, she was able to safely deliver the child, and they've been waiting for their mom to come back.",6,False,0
7621,maddie has dressed up in keith’s general outfit and is caught pretending to be him. ,6,False,0
9345,a dentist's nightmare. dragon comes in for dental check-up,6,False,0
10523,a redraw of the last panel of page 223. (badass demon dragon),6,False,0
10417,zen and kathrin turned into nagas due to a magic accident.,6,False,0
7486,merfolk raine peacefully sits on the rocks of a calm lagoon,6,False,0
4241,origami nibbly.,6,False,0
357,"steampunk crossover. the great templar trace, fighting with the evil mechanic ephemural.",6,False,0
9260,"wolf raine wearing short tight shorts and top, giving her most sensuous pose and wishing happy new year to fans.",6,False,0
8264,airport security sequel: willow has finally managed to convince security that the lamp is actually her. unfortunately this means that her lamp must occupy the seat and her vessel has to be put in the overhead baggage as a carry on,6,False,0
7505,angel flora fighting an out of control demon tiger trace to bring him back to his senses,6,False,0
10581,trace and flora watching the sunset at the beach.,6,False,0
9273,little red riding hood maren meets the bad wolf sythe on the way to her grandmother,6,False,0
10518,kat relaxing time. make and evals helping her by fan and giving paw massages ,6,False,0
10300,maren decides that she and trace need to hash out their unresolved issues by a traditional but obscure method: dragon jousting. she drags reni and nora in as seconds/mounts.,6,False,0
7581,clovis trying to keep brutus from leaving the room accidentally...tugs...his tail! ,6,False,0
11766,"succubus maren gives her victim sythe the choice of what to play with him, trick or treat",6,False,0
4306,alaric and keith’s nude beach vacation ,6,False,0
4287,"eric ""studies"" chimera to see what kind of keidran she actually is, and he also adds a new painting to his collection",6,False,0
10286,natani and keith cuddling,6,False,0
7650,flora gives in to her pregnancy cravings and orders magical room service from the summoning table: baby wants chocolate!,6,False,0
4268,wwii: tigress trace wearing a us army air force uniform while sitting on the wings of the p-40,6,False,0
9337,the twokinds high visual novel also has a vv mike secret route,6,False,0
9339,saria and rose wake up after a wild new year's party and wonder if anything happened between them. ,6,False,0
11797,"templar laura au: keith returns home, at the head of a templar fleet sent to siege the isles",6,False,0
11897,young raine and reni collaborate to steal the thanksgiving turkey.  fortunately someone's parents cooked more than one.,6,False,0
3532,thanksgiving with the two kinds group,6,False,0
6370,"in preparation for their first date together, trace and saria seek advice from their friends. trace from nora, and saria from rose. ",6,False,0
9027,the biological differences of mekkan's main species (and windstraw's),6,False,0
9240,good morning mike (male),6,False,0
7856,tiger trace sleeping on flora's chest,6,False,0
8946,human flora & kat wearing their keidran onesies,6,False,0
4467,gender switch; trace as a female and flora as a male,6,False,0
4481,kat is the bard to a group of adventurers.,6,False,0
2031,mike & evals trying to relax at the mansion unaccustomed to being guests.,6,False,0
2030,alaric & madelyn are fencing/sparring. madelyn is impossible to land a hit on.,6,False,0
7876,"brutus, hearing ""let me in"" clovis, opens the gate a bit too quick slamming clovis between it and the fence.",6,False,0
69,trace & eric money fight!,6,False,0
4357,maddie chugs down a mug of landen's coffee (extra strong) and becomes so hyper she starts moving faster than a hummingbird.,6,False,0
4340,king adelaide gives dating advice to her daughter,6,False,0
71,keith meet alaric for the first time. something from their early childhood or first training days,6,False,0
2067,"dust: an elysian tail, dust accidentally turned into a nimbat by fidget.",6,False,0
9215,"raine and red get caught under the mistletoe. raine gets flustered, goes halfkind, theres blushing and cute awkwardness.",6,False,0
7005,laura against the glass,6,False,0
1362,"""keiser odyssey"" keith is dressed as mario and the bucket helmet is possessed by laura.",6,False,0
9040,"the many forms of trace: male, female, tiger, tigress, dragon, basitin, demon",6,False,0
7872,originally plain cat keidran flora,6,False,0
4390,"keith, alaric, and basitin trace drink way too much on st. patrick's day",6,False,0
4395,flora reference sheet,6,False,0
2310,keith makes peace with his father at his grave site ,6,False,0
2318,non-genderbent mike & evals trying on dresses together.,6,False,0
10059,remus wearing the cone of shame after his run in with nibs,6,False,0
61,mrs. nibbly dressed like yoda,6,False,0
10338,after listening intently to raine about everything there is to know about dragons maeve shares the new knowledge with friends!,6,False,0
2180,keith finds himself comfortably in bed between sleeping flora and tiger trace.,6,False,0
2178,"modern-day style keith & natani sharing an umbrella in the rain, holding hands.",6,False,0
2196,witcher keith fights nora,6,False,0
2217,a look at adelaide & natani's conversation discussing natani's secret after page 592,6,False,0
3372,"unsc spartan raine-human raine as a spartan 4 from halo, w/ red as her artificial intelligence.",6,False,0
12070,male mike daki,6,False,0
9195,"hatchling reni in a mall, asking santa for some magical artifacts / toys.",6,False,0
7984,natani uncharacteristically dancing with keith at a rave or club.,6,False,0
2328,mike & evals learn from natani how to be deadly assassins,6,False,0
3132,"zen & kat in an intimate embrace, overlooking a nighttime skyline of a modern city.",6,False,0
3422,"clovis is rita repulsa, & its time to conquer earth!",6,False,0
9205,"zen and human raine all bundled up in a blanket, sitting by window overlooking a snowy cityscape. opening the gifts they got for each other.",6,False,0
3397,redraw: keidran trace 'sit',6,False,0
6971,natani and keith family portrait,6,False,0
3410,frankenstein monster escapes her creator & meets raine,6,False,0
7286,"mischievous schoolboy keith is sent to detention with ms. laura.  unfortunately (or fortunately) for him, corporal punishment is still allowed! ",6,False,0
4415,"jedi trace battles his dark sides-black mana and templar trace-in an epic 2v1 lightsaber battle, with both sith traces using crossguard lightsabers.",6,False,0
7277,"natani as tifa, laura as aerith and keith as cloud from don corneo’s bride scene from final fantasy vii remake.",6,False,0
8950,trace finds out nora has been streaking this whole time turns out dragons normally are modest like reni ,6,False,0
4420,continuation of eric's “new” twokind's : alaric's return strokes the fires of basitin passion! co-written by kathrin vaughan,6,False,0
4371,"trace reveals his transcendent magic potential. lady nora is amazed and impressed, he is not just another eye candy anymore. ",6,False,0
7020,undercover western basitin maddie abuses her adorableness while on duty to get invited/invite herself to a western basitin feast and gala. ,6,False,0
7714,"puppy brutus, proudly marching around on all 4s with a stick in his mouth",6,False,0
9091,half-keidran raine meets human holo from the “spice and wolf”.,6,False,0
4544,wwii: tigress trace in a us army uniform being painted on the plane of the p-40,6,False,0
11806,"oh no! it's the rare occurrence of the weretiger trace, all floofed up for halloween!",6,False,0
9141,"as vv mike is getting out of bed, kathrin gives her a big adorable hug from behind!",6,False,0
346,ms. nibbly sleeping on karens face like a kitten,6,False,0
9146,santa kat gets stuck trying to slide down a chimney to deliver presents.,6,False,0
7679,"while natani is dumping her stash of mana gems from her bindings, maddie plops out.",6,False,0
2111,keith as ratchet from ratchet & clank game series.,6,False,0
8343,evals goes to see mike but finds very vixen mike changing clothes,6,False,0
4593,"sequel to ""let sleeping dragons lie"". trace complains that dragons are too heavy and asks nora not to sleep on him. nora solves this by taking human form.",6,False,0
348,"""keith's assistant"" trace turns into a basitin",6,False,0
10109,"it is mentioned in king adelaide's reference sheet that she enjoys sailing as a hobby, so she meets captain jenny and they go on an ocean expedition together!",6,False,0
7838,"with the power out in their apartment. zen and raine light some candles, and spend the night playing board games.",6,False,0
349,"flora builds pillow fort/cave curled up in it, with demonic eyes staring at trace",6,False,0
10074,kat and evals watch in utter confusion and shock as mike is running away in terror from an easter bunny who just wants to give mike an easter egg.,6,False,0
6398,"keith presents his new armor invention: ear helmets, to protect against further harm and surprise grabs.",6,False,0
4559,vixen raine,6,False,0
1293,"wrinry finally wears some clothes, much to her annoyance.",6,False,0
8338,trace and past trace as twins at the templar school for magic attempting to impress head mistress nora. ,6,False,0
9128,"roselyn, using teleportation magic, scares trace.",6,False,0
4058,madelyn & karen vs. flora & kathryn: beach volleyball,6,False,0
10062,"the bunny girl offers up mike some ""easter eggs"" by painting her chest to look like a pair of them.",6,False,0
7673,zen and kathrin are looking at the stars on a hill in a beautiful night.,6,False,0
4537,maeve buries keith and natani’s legs at the beach and fashions merfolk tails over them.,6,False,0
7656,flora meets tigger and tries to bounce on her tail like him,6,False,0
4641,"nibbly as an adrakist, learning to fly.",6,False,0
4372,trace and flora enact the balcony scene from romeo and juliet,6,False,0
7716,laura possesses keith. keith becomes flustered as his body begins moving on its own.,6,False,0
2020,raine as elsa from frozen,6,False,0
8357,"romulus and remus put on a show at their previous job as the main act in a magic mike/chippendales-style exotic dance club. clovis was just in the audience to scout potential new bodyguards, he swears!",6,False,0
2013,princess clovis poses for her official portrait.,6,False,0
4507,"her painting of fox eric complete, flora removes the collar of keidranification before he has a chance to put some clothes on",6,False,0
2005,adrakist flora dancing in sunbeams.,6,False,0
4635,femkeith uses her chest bandages to banish keith to the pocket dimension.,6,False,0
2141,adira & maeve entering the legacy manor for the first time.,6,False,0
4644,grand templar trace commissions local artist eric vaughan to paint his portrait,6,False,0
6340,"an emotional moment. kathrin hugging zen, trying to cheer him up.",6,False,0
4646,raine with short hair.,6,False,0
9087,"cyberpunk raine returns as a nomad from cyberpunk 2077, driving her car with the viewer in the passenger seat",6,False,0
4613,natani (somehow) teaches trace how to fight,6,False,0
4622,"the bunnies, wanting to keep him around a little longer, dress mike up as the central figure in their spring, treats giving celebration (easter bunny).",6,False,0
4684,"raine and zen's snapshot at the top of a rollercoaster. one is freaking out trying to hold on to the other, while the other chuckles and tries to  comfort them.",6,False,0
1337,the life-binder alexstrasza (wow) gives blessing to pregnant flora,6,False,0
2161,keith's reaction to natani in a dress from the dragon masquerade.,6,False,0
2160,"keith as knight artorias from dark souls, & puppy natani as great wolf sif.",6,False,0
2157,sealeen dressed up & lookin' pretty.,6,False,0
6879,trace and flora as the rising of the shield hero ,6,False,0
248,older madelyn and keith enjoying a romantic dinner together in front of a fireplace. on the mantle is an urn with natani's mana crystal necklace draped around it.,6,False,0
4758,love zap part 2: flora’s zap backfired and makes her all floofy and puffball-like,6,False,0
1129,laura and keith dancing in the rain,6,False,0
2381,"therie, natani and flora sharing tips on relationships. with kathrin spying on them.",6,False,0
4744,world war ii pin-up maren as sexy french maquis resistance freedom fighter,6,False,0
595,"full metal alchemist crossover. trace as edward, keith as alphonse, flora as winry.",6,False,0
11531,young nora visiting the early human settlement. unfamiliar scents cause her to sneeze and accidentally burn down the entire village.,6,False,0
11533,"twokinds high 5 sequel: hoping no one noticed their transformation, vv mike tries to rebrand as the hot transfer student.",6,False,0
4724,mike doing the fox dive into snow.,6,False,0
2392,maddie used the gate key to check on her own home.,6,False,0
680,"flora finds the tardis, whilst walking in the woods with trace. flora is curious while trace is cautious.",6,False,0
8572,pirates of the caribbean: captain flora and her secrets,6,False,0
1119,halloween at the legacy estate: roselyn hands out candy to trick or treaters,6,False,0
701,keith proposing to laura,6,False,0
2398,seraphina in sienna's unchained outfit from warhammer: vermintide 2,6,False,0
690,raine in a wedding dress.,6,False,0
1130,a female flying fox keidran for halloween. ,6,False,0
8581,mike catches evals trying to flood the patreon sketch submissions with 'more female/very vixen mike' suggestions.,6,False,0
4734,"flora has taken command of eric's ship and gone full pirate queen, giving orders to a confused first mate kat. avast!",6,False,0
4864,redraw of kat’s first appearance in the comic from page 274 to celebrate 13 years since she was introduced! (july 2006 - july 2019),6,False,0
2465,mermay carver: raine's teleport places him among merfolk,6,False,0
1168,kat and flora at a halloween costume party with a steampunk theme.,6,False,0
8885,"brutus, hearing ""let me in"" clovis, opens the gate a bit too quick slamming clovis between it and the fence.",6,False,0
11667,"cerberus natani, the three heads are natani's three aspects, fem natani, male natani, and youngtani.",6,False,0
8831,"twokinds anatomy lesson on skeletons: a look at the differences between human, tiger, wolf, and basitin skeletons. trace, flora, natani, and keith are attending.",6,False,0
2420,raine transforms in her sleep while having a nightmare and her clothes stretch out,6,False,0
1420,saria's ghost returns to gossip with flora about trace.,6,False,0
10813,rivet (ratchet and clank rift apart) crosses paths with the bastions. but they are all debating if she’s a bastion like them or a alien.,6,False,0
4889,adira as a burlesque dancer,6,False,0
592,child keith hugging his mother.,6,False,0
4851,cathleen telling cornelius she’s with child,6,False,0
10955,test card f.  laura as the girl in the red dress playing tic-tac-toe and keith as the clown doll.,6,False,0
2451,tigress trace rides on dragon flora.,6,False,0
2450,sythe in diplomatic regalia riding a super sized nibbly doing the akira power slide.,6,False,0
1112,a scene showing a day in the life of trace and flora if they were in modern times.,6,False,0
11732,"willow and laura accidentally enter the ""humans only"" bath.",6,False,0
693,"♂ to ♀ lineup c (eric, alarik, keiren and newcomer carver)",6,False,0
5023,white keidran nora meets black cat keidran reni.,6,False,0
8142,wonder woman adelaide,6,False,0
559,zen riding into the sunset on a horse with sythe tied up and slung over the back.,6,False,0
440,kathrin makes the finishing touches to her hand made plush doll (of natani),6,False,0
446,"fem mike dressed in some cute lingerie, with the implication that nora has controlled his body in order to make him put the lingerie on.",6,False,0
447,laura and natani duel over keith,6,False,0
2561,trace interpreting the meme of omae wa mou shindeiru,6,False,0
11588,evil trace as darth revan posing with a lightsaber.,6,False,0
4923,nora teasing tiger trace and flora,6,False,0
2556,"curious about their relationship, lt. reed attempts to spy on trace and flora",6,False,0
449,youngtani and rose in a sass-off,6,False,0
11592,both teams get together to play a friendly game of strip poker. it doesn’t go as planned. ,6,False,0
11986,"flora and trace rushing out the door for date night giving a whole bunch of last minute (disconcerting) instructions to the babysitter, teenage maeve",6,False,0
11468,lioness saria models nude for rose.,6,False,0
2551,kat demonstrates a new keidran's fashion collection. eric is impressed.,6,False,0
885,trace and flora share tender moment with a 'spider-man' kiss - with flora hanging upside down from a tree.,6,False,0
4941,trace teaches roselyn magic while saria watches smiling. ,6,False,0
11318,ancient au: laura and kathrin as celtic warriors with blue war paint observe romulus and remus (as roman soldiers) from the thicket of the forest.,6,False,0
5056,raine trying to explain that she isn't a werewolf,6,False,0
11333,ora fusion (nora and flora) panicking because she isn't able to unfuse,6,False,0
891,kat dreaming about her and eric,6,False,0
5077,"kat and zen eat spaghetti, as in the scene from ""lady and the tramp"" by disney.",6,False,0
6256,transformation lapse of raine ,6,False,0
1554,bodytype-swap (and gender-swap): natani and keith,6,False,0
11717,"modern maeve: maeve spies a shy basitin exchange student eating by herself in the cafeteria, and decides to join her for lunch.",6,False,0
563,duel of the fates: twokinds edition!,6,False,0
870,scythe trying to teach mrs. nibbly a doggy trick,6,False,0
11964,cassidy and human are watching a movie,6,False,0
656,nora has turned reni into a pre-adolescent dragon so she can be trace's big sister,6,False,0
1456,laura as a full on dragon,6,False,0
428,ms. nibbly sleeping on karens face like a kitten,6,False,0
431,"natani as triss merigold from ""witcher"" game series.",6,False,0
6685,keith and laura fiery tango dance.,6,False,0
8866,"nora doting on reni as if she was actually her granddaughter, pinching her cheek and asking kei about her intentions with her granddaughter, embarrassing reni",6,False,0
852,"starcraft 2 crossover. trace as jim raynor, flora as sarah kerrigan, and keith as artanis.",6,False,0
5047,cathleen telling cornelius she’s pregnant ,6,False,0
4828,"flora's dating service: after natani's blunt one doesn't go well for kat, flora takes it upon herself to one-up natani and introduce kat to raine.",6,False,0
11521,"follow up to ""body swap - raine and kat"": seeing raine's embarrassment, an off-screen kat attempts to give the pants and top to raine. then to make things even worse, raine hears one of the guys approaching.",6,False,0
1181,maddie as a 'were-squirrel' after getting bitten by mrs. nibbly.,6,False,0
2435,"wet natani shakes herself dry, much to keith’s displeasure",6,False,0
2591,natani thanks trace for vouching for her.,6,False,0
2663,red & sythe dressed as han solo & chewbacca. except that red is chewie,6,False,0
5187,flora tells a spooky tiger keidran folk story: the rakshasa.,6,False,0
5263,"flora and natani take kathrin out on keidran styled hunting trip, despite kathrin insisting that there is plenty of food at the mansion.",6,False,0
2628,"maddie & maeve find a bag of catnip, chaos insues",6,False,0
2731,"curious about their relationship, lt. reed attempts to spy on trace & flora",6,False,0
5265,youngtani and laura's ghost collaborated and took control of natani's body. keith is very confused by the unusual natani's behavior.,6,False,0
11421,"rose teaching a course on proper wolf etiquette. with raine only interested from an etymological stand point, wolf maren embarrassed, and natani wondering why the hell he's there. ",6,False,0
2631,"king adelaide & keith make a diplomatic trip to visit western basitin leaders, in proper attire",6,False,0
2723,maddie as king madness riding nora into battle,6,False,0
1041,renamon either posing for eric or threatening to punch him over a portrait of her.,6,False,0
615,flora tries to help a very sunburned trace by following her instincts and licking him.,6,False,0
8528,dr.jekyll and ms.kat: kat accidentally mistakes one of trace's old potions as a bottle of mead and proceeds to try sip. she can't help but wonder if it's responsible for her sudden increase in height and large saber like teeth. ,6,False,0
530,maddie as ed from cowboy bebop,6,False,0
5132,pseudo-sequel to ghostbuster! natani and keith busting the ghosts of alaric and laura.,6,False,0
8827,roselyn using teleportation magic to scare trace.,6,False,0
2614,saria & rose encounter young flora while walking through the countryside.,6,False,0
10746,scarlett complaining that the if she had a nickel for every time she lost a bet to wear the collar she'd have two nickels. ,6,False,0
2574,"raine ""hulks out"" of her sweater",6,False,0
11439,"clovis lingerie, both female and male versions",6,False,0
10777,maeve wishes to be dragon princess like reni and she is gleeful to find herself body swapped with reni,6,False,0
1088,"natflix (just a logo, or mascot or whatever)",6,False,0
2581,"therie, natani and flora sharing tips with kathrin spying on them.",6,False,0
11445,good evening (as opposed to good morning) of vampire kat,6,False,0
11412,"adelaide riding on top of a mad max style car (in appropriate mad max clothing) screaming ""witness me!""",6,False,0
1085,alaric haunts flora. jokes about who's flatter ensue.,6,False,0
646,young rose captured/discovered while looking for euchre during chapter 16,6,False,0
10769,swapkinds! nora decides to have a little magical fun and encourage the group to try new things. wolf trace - bastin flora - tiger keith - human natani,6,False,0
6592,good morning tigress trace,6,False,0
5210,roselyn takes a break and relaxes in the oasis room,6,False,0
5227,sealeen finally falls out of the manor tree! luckily she's caught by lynn.,6,False,0
1079,"madelyn, landen, & sealeen; tea(coffee) party.",6,False,0
2659,clovis finds mysterious chest bindings. they lead to the same area as adelaide's.,6,False,0
2753,raine/rose au: cookie bake-off between raine/rose & maeve/adira or madelyn/adelaide,6,False,0
8844,"the first basitan thanksgiving: long ago, a basitan leader defeated the giant, feathered creature that terrorized basitan island. the entire island gathered for a celebratory feast",6,False,0
2752,flora having trouble seeing tiger trace while they are out on a winter walk.,6,False,0
5445,"an older, grizzled keith drinking away his sorrows at a tavern/bar crying about how he couldn't save alaric or laura, and now natani",6,False,0
5469,"sam asks colin for help getting a book from a high shelf. much to her surprise, colin helps by lifting sam up instead of getting the book down.",6,False,0
10639,kat and zen kiss in a shower,6,False,0
11693,raine's magic goes wrong. explosion ruins room and her clothes resulting bustier and curvier wolf raine,6,False,0
8497,nora is 'freddy krueger-ing' people into girls from inside their dreams.,6,False,0
11231,"gender swap au: on the ship to the basitin isles, keith learns natani's secret",6,False,0
10642,redraw the last panel of page 223 (demon dragon),6,False,0
1147,a human solider tries to romance a basitin but doesn't know there modest ways.,6,False,0
6595,"while the girls do the hula a male western basitin teaches the boys keith, natani and zen how to do the haka.",6,False,0
511,trace and flora as adam and eve in the garden of eden,6,False,0
2703,"twokinds skyrim crossover! alduin meets nora, & they circle each other",6,False,0
10645,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",6,False,0
5333,keith and laura dancing,6,False,0
1183,shenanigans of a human solider trying to romance a bastian despite not knowing there modesty rules.,6,False,0
5338,turkey tiger prequel. flora pouncing on our doomed bird victim with all the ferocity of a wild flora. ,6,False,0
10833,"(gender-swap au) on the ship to the islands, keith learns natani's secret",6,False,0
